CATEGORÍA,CÓDIGO DE VEHÍCULO,TIPO TRANSACCIÓN,MARCA,MODELO,PAÍS,AÑO MODELO,CLASE,SUB CLASE,TIPO,AVALÚO,FECHA PROCESO (DD/MM/AA),TIPO SERVICIO,CILINDRAJE,TIPO COMBUSTIBLE,FECHA COMPRA (DD/MM/AA),CANTÓN,COLOR 1,COLOR 2,PERSONA NATURAL - JURÍDICA
982854,9747504,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,11/18/2024,PAR,149,GASOLINA,11/17/2024,11207,NEG,NEG,NATURAL
982854,9747504,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,11/18/2024,PAR,149,GASOLINA,11/17/2024,11207,NEG,NEG,NATURAL
982854,9747557,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,11/19/2024,PAR,149,GASOLINA,11/18/2024,11201,NEG,NEG,NATURAL
982854,9747557,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,11/19/2024,PAR,149,GASOLINA,11/18/2024,11201,NEG,NEG,NATURAL
982854,9747557,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,11/19/2024,PAR,149,GASOLINA,11/18/2024,11201,NEG,NEG,NATURAL
982854,9747518,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,11/22/2024,PAR,149,GASOLINA,11/21/2024,10701,NEG,NEG,NATURAL
982854,9747552,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,11/22/2024,PAR,149,GASOLINA,11/22/2024,22301,NEG,ROJ,NATURAL
982854,9747612,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,11/26/2024,PAR,149,GASOLINA,11/25/2024,11210,PLO,PLO,NATURAL
982854,9747540,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,11/26/2024,PAR,149,GASOLINA,11/22/2024,10901,NEG,NEG,NATURAL
982854,9747576,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,11/26/2024,PAR,149,GASOLINA,11/24/2024,11201,PLO,PLO,NATURAL
982854,9747516,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,11/26/2024,PAR,149,GASOLINA,11/24/2024,10906,NEG,NEG,NATURAL
982854,9747551,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,11/26/2024,PAR,149,GASOLINA,11/24/2024,22301,NEG,NEG,NATURAL
982854,9747564,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,11/26/2024,PAR,149,GASOLINA,11/24/2024,11207,PLO,PLO,NATURAL
982854,9747570,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,11/26/2024,PAR,149,GASOLINA,11/23/2024,11321,PLO,PLO,NATURAL
982854,9747612,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,11/26/2024,PAR,149,GASOLINA,11/25/2024,11210,PLO,PLO,NATURAL
982854,9747540,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,11/26/2024,PAR,149,GASOLINA,11/22/2024,10901,NEG,NEG,NATURAL
982854,9747576,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,11/26/2024,PAR,149,GASOLINA,11/24/2024,11201,PLO,PLO,NATURAL
982854,9747516,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,11/26/2024,PAR,149,GASOLINA,11/24/2024,10906,NEG,NEG,NATURAL
982854,9747551,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,11/26/2024,PAR,149,GASOLINA,11/24/2024,22301,NEG,NEG,NATURAL
982854,9747564,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,11/26/2024,PAR,149,GASOLINA,11/24/2024,11207,PLO,PLO,NATURAL
982854,9747570,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,11/26/2024,PAR,149,GASOLINA,11/23/2024,11321,PLO,PLO,NATURAL
982854,9747540,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,11/26/2024,PAR,149,GASOLINA,11/22/2024,10901,NEG,NEG,NATURAL
982854,9747612,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,11/26/2024,PAR,149,GASOLINA,11/25/2024,11210,PLO,PLO,NATURAL
982854,9747576,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,11/26/2024,PAR,149,GASOLINA,11/24/2024,11201,PLO,PLO,NATURAL
982854,9747516,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,11/26/2024,PAR,149,GASOLINA,11/24/2024,10906,NEG,NEG,NATURAL
982854,9747551,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,11/26/2024,PAR,149,GASOLINA,11/24/2024,22301,NEG,NEG,NATURAL
982854,9747564,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,11/26/2024,PAR,149,GASOLINA,11/24/2024,11207,PLO,PLO,NATURAL
982854,9747570,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,11/26/2024,PAR,149,GASOLINA,11/23/2024,11321,PLO,PLO,NATURAL
982854,9747540,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,11/27/2024,PAR,149,GASOLINA,11/22/2024,10901,NEG,NEG,NATURAL
982854,9747612,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,11/27/2024,PAR,149,GASOLINA,11/25/2024,11210,PLO,PLO,NATURAL
982854,9747576,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,11/27/2024,PAR,149,GASOLINA,11/24/2024,11201,PLO,PLO,NATURAL
982854,9747516,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,11/27/2024,PAR,149,GASOLINA,11/24/2024,10906,NEG,NEG,NATURAL
982854,9747564,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,11/27/2024,PAR,149,GASOLINA,11/24/2024,11207,PLO,PLO,NATURAL
982854,9747551,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,11/27/2024,PAR,149,GASOLINA,11/24/2024,22301,NEG,NEG,NATURAL
982854,9747570,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,11/27/2024,PAR,149,GASOLINA,11/23/2024,11321,PLO,PLO,NATURAL
982854,9747476,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,11/27/2024,PAR,149,GASOLINA,11/26/2024,10912,NEG,NEG,NATURAL
982854,9747476,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,11/27/2024,PAR,149,GASOLINA,11/26/2024,10912,NEG,NEG,NATURAL
982854,9747537,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,11/27/2024,PAR,149,GASOLINA,11/26/2024,11301,NEG,NEG,NATURAL
982854,9747675,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,11/27/2024,PAR,149,GASOLINA,11/23/2024,20206,PLO,PLO,NATURAL
982854,9747662,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,11/27/2024,PAR,149,GASOLINA,11/22/2024,11201,PLO,PLO,NATURAL
982854,9746663,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,11/28/2024,PAR,149,GASOLINA,11/27/2024,10701,NEG,NEG,NATURAL
982854,9747663,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,11/28/2024,PAR,149,GASOLINA,11/22/2024,10901,PLO,PLO,NATURAL
982854,9747663,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,11/28/2024,PAR,149,GASOLINA,11/22/2024,10901,PLO,PLO,NATURAL
982854,9747614,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,11/28/2024,PAR,149,GASOLINA,11/23/2024,11207,PLO,PLO,NATURAL
982854,9747536,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,11/29/2024,PAR,149,GASOLINA,11/28/2024,10906,NEG,NEG,NATURAL
982854,9747555,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,11/29/2024,PAR,149,GASOLINA,11/28/2024,10908,NEG,NEG,NATURAL
982854,9747536,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,11/29/2024,PAR,149,GASOLINA,11/28/2024,10906,NEG,NEG,NATURAL
982854,9747555,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,11/29/2024,PAR,149,GASOLINA,11/28/2024,10908,NEG,NEG,NATURAL
982854,9747536,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,11/29/2024,PAR,149,GASOLINA,11/28/2024,10906,NEG,NEG,NATURAL
982854,9747555,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,11/29/2024,PAR,149,GASOLINA,11/28/2024,10908,NEG,NEG,NATURAL
982854,9747639,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,11/29/2024,PAR,149,GASOLINA,11/24/2024,10927,PLO,PLO,NATURAL
982854,9747603,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,11/29/2024,PAR,149,GASOLINA,11/23/2024,11207,PLO,PLO,NATURAL
982854,9747446,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,11/30/2024,PAR,149,GASOLINA,11/29/2024,10904,NEG,NEG,NATURAL
982854,9746675,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,11/30/2024,PAR,149,GASOLINA,11/30/2024,20502,NEG,NEG,NATURAL
982854,9747681,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,11/30/2024,PAR,149,GASOLINA,11/30/2024,20502,PLO,PLO,NATURAL
982854,9747548,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/1/2024,PAR,149,GASOLINA,11/30/2024,11201,NEG,NEG,NATURAL
982854,9747485,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/1/2024,PAR,149,GASOLINA,11/29/2024,11210,NEG,NEG,NATURAL
982854,9747431,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/1/2024,PAR,149,GASOLINA,11/28/2024,11210,NEG,NEG,NATURAL
982854,9747497,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/1/2024,PAR,149,GASOLINA,11/29/2024,11210,NEG,NEG,NATURAL
982854,9747539,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/1/2024,PAR,149,GASOLINA,11/30/2024,11201,ROJ,ROJ,NATURAL
982854,9747509,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/2/2024,PAR,149,GASOLINA,11/30/2024,11201,NEG,NEG,NATURAL
982854,9747522,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/2/2024,PAR,149,GASOLINA,11/30/2024,10912,NEG,NEG,NATURAL
982854,9747525,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/2/2024,PAR,149,GASOLINA,11/30/2024,10701,NEG,NEG,NATURAL
982854,9747527,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/2/2024,PAR,149,GASOLINA,11/30/2024,10901,NEG,NEG,NATURAL
982854,9747507,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/2/2024,PAR,149,GASOLINA,11/29/2024,10901,NEG,NEG,NATURAL
982854,9747479,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/2/2024,PAR,149,GASOLINA,11/30/2024,11301,NEG,NEG,NATURAL
982854,9747515,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/2/2024,PAR,149,GASOLINA,11/29/2024,10901,NEG,NEG,NATURAL
982854,9747545,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/2/2024,PAR,149,GASOLINA,12/1/2024,11321,NEG,NEG,NATURAL
982854,9747489,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/2/2024,PAR,149,GASOLINA,11/30/2024,11321,NEG,NEG,NATURAL
982854,9747528,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/2/2024,PAR,149,GASOLINA,11/30/2024,20304,NEG,NEG,NATURAL
982854,9747509,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/2/2024,PAR,149,GASOLINA,11/30/2024,11201,NEG,NEG,NATURAL
982854,9747522,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/2/2024,PAR,149,GASOLINA,11/30/2024,10912,NEG,NEG,NATURAL
982854,9747527,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/2/2024,PAR,149,GASOLINA,11/30/2024,10901,NEG,NEG,NATURAL
982854,9747525,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/2/2024,PAR,149,GASOLINA,11/30/2024,10701,NEG,NEG,NATURAL
982854,9747479,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/2/2024,PAR,149,GASOLINA,11/30/2024,11301,NEG,NEG,NATURAL
982854,9747507,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/2/2024,PAR,149,GASOLINA,11/29/2024,10901,NEG,NEG,NATURAL
982854,9747515,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/2/2024,PAR,149,GASOLINA,11/29/2024,10901,NEG,NEG,NATURAL
982854,9747545,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/2/2024,PAR,149,GASOLINA,12/1/2024,11321,NEG,NEG,NATURAL
982854,9747489,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/2/2024,PAR,149,GASOLINA,11/30/2024,11321,NEG,NEG,NATURAL
982854,9747528,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/2/2024,PAR,149,GASOLINA,11/30/2024,20304,NEG,NEG,NATURAL
982854,9747509,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/2/2024,PAR,149,GASOLINA,11/30/2024,11201,NEG,NEG,NATURAL
982854,9747522,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/2/2024,PAR,149,GASOLINA,11/30/2024,10912,NEG,NEG,NATURAL
982854,9747527,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/2/2024,PAR,149,GASOLINA,11/30/2024,10901,NEG,NEG,NATURAL
982854,9747525,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/2/2024,PAR,149,GASOLINA,11/30/2024,10701,NEG,NEG,NATURAL
982854,9747479,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/2/2024,PAR,149,GASOLINA,11/30/2024,11301,NEG,NEG,NATURAL
982854,9747507,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/2/2024,PAR,149,GASOLINA,11/29/2024,10901,NEG,NEG,NATURAL
982854,9747515,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/2/2024,PAR,149,GASOLINA,11/29/2024,10901,NEG,NEG,NATURAL
982854,9747545,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/2/2024,PAR,149,GASOLINA,12/1/2024,11321,NEG,NEG,NATURAL
982854,9747489,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/2/2024,PAR,149,GASOLINA,11/30/2024,11321,NEG,NEG,NATURAL
982854,9747528,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/2/2024,PAR,149,GASOLINA,11/30/2024,20304,NEG,NEG,NATURAL
982854,9747509,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/2/2024,PAR,149,GASOLINA,11/30/2024,11201,NEG,NEG,NATURAL
982854,9747522,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/2/2024,PAR,149,GASOLINA,11/30/2024,10912,NEG,NEG,NATURAL
982854,9747525,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/2/2024,PAR,149,GASOLINA,11/30/2024,10701,NEG,NEG,NATURAL
982854,9747527,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/2/2024,PAR,149,GASOLINA,11/30/2024,10901,NEG,NEG,NATURAL
982854,9747479,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/2/2024,PAR,149,GASOLINA,11/30/2024,11301,NEG,NEG,NATURAL
982854,9747507,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/2/2024,PAR,149,GASOLINA,11/29/2024,10901,NEG,NEG,NATURAL
982854,9747515,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/2/2024,PAR,149,GASOLINA,11/29/2024,10901,NEG,NEG,NATURAL
982854,9747545,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/2/2024,PAR,149,GASOLINA,12/1/2024,11321,NEG,NEG,NATURAL
982854,9747489,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/2/2024,PAR,149,GASOLINA,11/30/2024,11321,NEG,NEG,NATURAL
982854,9747528,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/2/2024,PAR,149,GASOLINA,11/30/2024,20304,NEG,NEG,NATURAL
982854,9747509,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/2/2024,PAR,149,GASOLINA,11/30/2024,11201,NEG,NEG,NATURAL
982854,9747522,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/2/2024,PAR,149,GASOLINA,11/30/2024,10912,NEG,NEG,NATURAL
982854,9747525,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/2/2024,PAR,149,GASOLINA,11/30/2024,10701,NEG,NEG,NATURAL
982854,9747527,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/2/2024,PAR,149,GASOLINA,11/30/2024,10901,NEG,NEG,NATURAL
982854,9747507,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/2/2024,PAR,149,GASOLINA,11/29/2024,10901,NEG,NEG,NATURAL
982854,9747479,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/2/2024,PAR,149,GASOLINA,11/30/2024,11301,NEG,NEG,NATURAL
982854,9747489,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/2/2024,PAR,149,GASOLINA,11/30/2024,11321,NEG,NEG,NATURAL
982854,9747515,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/2/2024,PAR,149,GASOLINA,11/29/2024,10901,NEG,NEG,NATURAL
982854,9747545,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/2/2024,PAR,149,GASOLINA,12/1/2024,11321,NEG,NEG,NATURAL
982854,9747528,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/2/2024,PAR,149,GASOLINA,11/30/2024,20304,NEG,NEG,NATURAL
982854,9747509,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/2/2024,PAR,149,GASOLINA,11/30/2024,11201,NEG,NEG,NATURAL
982854,9747522,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/2/2024,PAR,149,GASOLINA,11/30/2024,10912,NEG,NEG,NATURAL
982854,9747525,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/2/2024,PAR,149,GASOLINA,11/30/2024,10701,NEG,NEG,NATURAL
982854,9747527,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/2/2024,PAR,149,GASOLINA,11/30/2024,10901,NEG,NEG,NATURAL
982854,9747479,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/2/2024,PAR,149,GASOLINA,11/30/2024,11301,NEG,NEG,NATURAL
982854,9747507,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/2/2024,PAR,149,GASOLINA,11/29/2024,10901,NEG,NEG,NATURAL
982854,9747515,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/2/2024,PAR,149,GASOLINA,11/29/2024,10901,NEG,NEG,NATURAL
982854,9747545,COMPRA LOCAL,SHINERAY,IRONMAX,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1123.49,12/2/2024,PAR,149,GASOLINA,12/1/2024,11321,NEG,NEG,NATURAL
